local_path,description,room_type,wc,caption,tokens
images/pool/poolroom_01843.jpg,We created a pool master plan and all spaces around the rest of the backyard as a masterplan. The client was overjoyed at the results! elegant backyard concrete and kidney-shaped natural pool landscaping photo,pool,34,we created a pool master plan and all spaces around the rest of the backyard as a masterplan the client was overjoyed at the results elegant backyard concrete and kidney shaped natural pool landscaping photo,"[1, 4078, 903, 7, 2848, 2324, 2814, 137, 97, 3475, 204, 3738, 3097, 2583, 3738, 265, 219, 7, 3, 3738, 711, 4058, 3, 230, 3738, 3104, 1191, 265, 799, 137, 2033, 3318, 2506, 2848, 2087, 2779, 2, 0, 0, 0]"
images/bedroom/bedroom_03255.jpg,Chris Lohr Bedroom - bedroom,bedroom,5,chris lohr bedroom bedroom,"[1, 683, 3, 337, 337, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00251.jpg,living room with a ribbon fireplace and a stone fireplace,living-room,10,living room with a ribbon fireplace and a stone fireplace,"[1, 2204, 3160, 4147, 7, 3120, 1407, 137, 7, 3571, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_00533.jpg,Hutton Drive 2641 home with luxury indoor outdoor resort style design that opens onto the backyard pool terrace backyard custom-shaped lap and privacy pool,pool,24,hutton drive home with luxury indoor outdoor resort style design that opens onto the backyard pool terrace backyard custom shaped lap and privacy pool,"[1, 3, 1129, 1792, 4147, 2258, 1879, 2648, 3095, 3610, 1012, 3736, 2613, 2606, 3738, 265, 2848, 3719, 265, 942, 3318, 2095, 137, 2907, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03024.jpg,Elegant dark wood floor living room with blue walls,living-room,9,elegant dark wood floor living room with blue walls,"[1, 1191, 964, 4154, 1440, 2204, 3160, 4147, 406, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_01456.jpg,"galley medium tone wood floor open concept kitchen with an undermount sink, shaker cabinets, quartz countertops, marble backsplash, paneled appliances and a peninsula",kitchen,23,galley medium tone wood floor open concept kitchen with an undermount sink shaker cabinets quartz countertops marble backsplash paneled appliances and a peninsula,"[1, 1530, 2365, 3809, 4154, 1440, 2609, 798, 2042, 4147, 133, 3912, 3386, 3312, 536, 2955, 873, 2303, 263, 2700, 174, 137, 7, 2750, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03509.jpg,Grande Custom Homes living room,living-room,5,grande custom homes living room,"[1, 3, 942, 1797, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02182.jpg,"Shower seat and dual shower heads. 3/4 beige tile and porcelain tile travertine floor and brown floor corner shower remodel with recessed-panel cabinets, medium tone wood cabinets, beige walls, an undermount sink, quartz countertops and a hinged shower door",bathroom,39,shower seat and dual shower heads beige tile and porcelain tile travertine floor and brown floor corner shower remodel with recessed panel cabinets medium tone wood cabinets beige walls an undermount sink quartz countertops and a hinged shower door,"[1, 3360, 3256, 137, 1137, 3360, 1724, 345, 3782, 137, 2856, 3782, 3858, 1440, 137, 489, 1440, 858, 3360, 3063, 4147, 3011, 2699, 536, 2365, 3809, 4154, 536, 345, 4048, 133, 3912, 3386, 2955, 873, 137, 7, 1775, 3360, 2]"
images/living-room/living-room_01609.jpg,"John Ellis for Country Living formal and enclosed light wood floor and brown floor living room with yellow walls, a standard fireplace and a stone fireplace",living-room,26,john ellis for country living formal and enclosed light wood floor and brown floor living room with yellow walls a standard fireplace and a stone fireplace,"[1, 1992, 1208, 1467, 874, 2204, 1471, 137, 1226, 2167, 4154, 1440, 137, 489, 1440, 2204, 3160, 4147, 4186, 4048, 7, 3531, 1407, 137, 7, 3571, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_01163.jpg,a master dark wood floor and brown floor bedroom with white walls,bedroom,12,a master dark wood floor and brown floor bedroom with white walls,"[1, 7, 2324, 964, 4154, 1440, 137, 489, 1440, 337, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03572.jpg,cottage chic open concept medium tone wood floor living room with white walls and no tv,living-room,16,cottage chic open concept medium tone wood floor living room with white walls and no tv,"[1, 864, 667, 2609, 798, 2365, 3809, 4154, 1440, 2204, 3160, 4147, 4120, 4048, 137, 2550, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/pool/poolroom_03026.jpg,"Pristine Acres. Additional photos of this project to come, please check back soon. Pool - backyard stone and custom-shaped lap pool",pool,21,pristine acres additional photos of this project to come please check back soon pool backyard stone and custom shaped lap pool,"[1, 2906, 3, 52, 2785, 2583, 3759, 2922, 3797, 769, 2832, 656, 258, 3, 2848, 265, 3571, 137, 942, 3318, 2095, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01487.jpg,"Leonard Ortiz 3/4 black and white tile and ceramic tile mosaic tile floor and multicolored floor alcove shower design with white walls, recessed-panel cabinets, blue cabinets, an undermount sink, tile countertops and a hinged shower door",bathroom,36,leonard ortiz black and white tile and ceramic tile mosaic tile floor and multicolored floor alcove shower design with white walls recessed panel cabinets blue cabinets an undermount sink tile countertops and a hinged shower door,"[1, 3, 3, 389, 137, 4120, 3782, 137, 626, 3782, 2457, 3782, 1440, 137, 2484, 1440, 88, 3360, 1012, 4147, 4120, 4048, 3011, 2699, 536, 406, 536, 133, 3912, 3386, 3782, 873, 137, 7, 1775, 3360, 1091, 2, 0, 0]"
images/bathroom/bathroom_02976.jpg,"master marble floor, white floor, wallpaper and single-sink drop-in bathtub photo with recessed-panel cabinets, gray cabinets, gray walls, an undermount sink, quartz countertops, white countertops and a built-in vanity",bathroom,29,master marble floor white floor wallpaper and single sink drop in bathtub photo with recessed panel cabinets gray cabinets gray walls an undermount sink quartz countertops white countertops and a built in vanity,"[1, 2324, 2303, 1440, 4120, 1440, 4046, 137, 3385, 3386, 1131, 1858, 314, 2779, 4147, 3011, 2699, 536, 1629, 536, 1629, 4048, 133, 3912, 3386, 2955, 873, 4120, 873, 137, 7, 506, 1858, 3972, 2, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_03447.jpg,Master bedroom built-ins with storage drawers under the window seat.,bedroom,10,master bedroom built ins with storage drawers under the window seat,"[1, 2324, 337, 506, 1897, 4147, 3578, 1115, 3910, 3738, 4139, 3256, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_02789.jpg,Elegant master bedroom with beige walls and a standard fireplace,bedroom,10,elegant master bedroom with beige walls and a standard fireplace,"[1, 1191, 2324, 337, 4147, 345, 4048, 137, 7, 3531, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01546.jpg,"A spa inspired primary bathroom with green cabinetry, white quartz countertop, matte black hardware, polished nickel plumbing, square black mirrors and porcelain wood-like floors.",bathroom,24,a spa inspired primary bathroom with green cabinetry white quartz countertop matte black hardware polished nickel plumbing square black mirrors and porcelain wood like floors,"[1, 7, 3472, 1903, 2901, 310, 4147, 1634, 535, 4120, 2955, 872, 2336, 389, 1702, 2846, 2542, 2838, 3512, 389, 2415, 137, 2856, 4154, 2172, 1442, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02204.jpg,"open concept medium tone wood floor and brown floor living room with white walls, a ribbon fireplace, a tile fireplace and a wall-mounted tv",living-room,24,open concept medium tone wood floor and brown floor living room with white walls a ribbon fireplace a tile fireplace and a wall mounted tv,"[1, 2609, 798, 2365, 3809, 4154, 1440, 137, 489, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3120, 1407, 7, 3782, 1407, 137, 7, 4044, 2468, 3898, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_03583.jpg,"master white tile and cement tile porcelain tile and gray floor bathroom with shaker cabinets, white cabinets, a one-piece toilet, blue walls, an undermount sink, marble countertops, a hinged shower door and white countertops",bathroom,34,master white tile and cement tile porcelain tile and gray floor bathroom with shaker cabinets white cabinets a one piece toilet blue walls an undermount sink marble countertops a hinged shower door and white countertops,"[1, 2324, 4120, 3782, 137, 619, 3782, 2856, 3782, 137, 1629, 1440, 310, 4147, 3312, 536, 4120, 536, 7, 2603, 2793, 3802, 406, 4048, 133, 3912, 3386, 2303, 873, 7, 1775, 3360, 1091, 137, 4120, 873, 2, 0, 0, 0]"
images/home-office/home-office_02042.jpg,french country freestanding desk light wood floor home studio photo with white walls,home-office,13,french country freestanding desk light wood floor home studio photo with white walls,"[1, 1500, 874, 1498, 1021, 2167, 4154, 1440, 1792, 3603, 2779, 4147, 4120, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00139.jpg,"Living room with arched windows and an open concept and a built in fireplace and tv wall light wood floor and beige floor living room with white walls, a standard fireplace, a tile fireplace and a wall-mounted tv",living-room,38,living room with arched windows and an open concept and a built in fireplace and tv wall light wood floor and beige floor living room with white walls a standard fireplace a tile fireplace and a wall mounted tv,"[1, 2204, 3160, 4147, 187, 4140, 137, 133, 2609, 798, 137, 7, 506, 1858, 1407, 137, 3898, 4044, 2167, 4154, 1440, 137, 345, 1440, 2204, 3160, 4147, 4120, 4048, 7, 3531, 1407, 7, 3782, 1407, 137, 7, 4044, 2468, 2]"
images/pool/poolroom_03158.jpg,Techo Bloc Blu 60 paver patio with custom firepit backyard concrete and custom-shaped aboveground pool,pool,15,techo bloc blu paver patio with custom firepit backyard concrete and custom shaped aboveground pool,"[1, 3, 3, 3, 2730, 2722, 4147, 942, 1406, 265, 799, 137, 942, 3318, 13, 2848, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_02434.jpg,"white tile and ceramic tile porcelain tile bathroom with an undermount sink, gray cabinets, quartz countertops, gray walls and shaker cabinets",bathroom,21,white tile and ceramic tile porcelain tile bathroom with an undermount sink gray cabinets quartz countertops gray walls and shaker cabinets,"[1, 4120, 3782, 137, 626, 3782, 2856, 3782, 310, 4147, 133, 3912, 3386, 1629, 536, 2955, 873, 1629, 4048, 137, 3312, 536, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00380.jpg,"kitchen pantry with recessed-panel cabinets, white cabinets, stainless steel appliances and dark hardwood floors. Microwave and warming drawer tucked away. Jessie Young -",kitchen,23,kitchen pantry with recessed panel cabinets white cabinets stainless steel appliances and dark hardwood floors microwave and warming drawer tucked away jessie young,"[1, 2042, 2705, 4147, 3011, 2699, 536, 4120, 536, 3524, 3555, 174, 137, 964, 1703, 1442, 2392, 137, 3, 1114, 3886, 252, 1980, 4191, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bathroom/bathroom_01576.jpg,"Penny tiles add a sense of waterfront whimsy to this guest bath. Bathroom - blue tile and ceramic tile porcelain tile, blue floor and single-sink bathroom with recessed-panel cabinets, white cabinets, an undermount sink, quartz countertops, gray countertops, a built-in vanity and white walls",bathroom,44,penny tiles add a sense of waterfront whimsy to this guest bath bathroom blue tile and ceramic tile porcelain tile blue floor and single sink bathroom with recessed panel cabinets white cabinets an undermount sink quartz countertops gray countertops a built in vanity and white walls,"[1, 2751, 3784, 48, 7, 3282, 2583, 4067, 4119, 3797, 3759, 1656, 308, 310, 406, 3782, 137, 626, 3782, 2856, 3782, 406, 1440, 137, 3385, 3386, 310, 4147, 3011, 2699, 536, 4120, 536, 133, 3912, 3386, 2955, 873, 1629, 2]"
images/home-office/home-office_02657.jpg,Will Calhoun - photo elegant freestanding desk medium tone wood floor study room,home-office,13,will calhoun photo elegant freestanding desk medium tone wood floor study room,"[1, 4132, 3, 2779, 1191, 1498, 1021, 2365, 3809, 4154, 1440, 3607, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_00022.jpg,freestanding desk light wood floor study room with green walls,home-office,10,freestanding desk light wood floor study room with green walls,"[1, 1498, 1021, 2167, 4154, 1440, 3607, 3160, 4147, 1634, 4048, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_03121.jpg,Photo: Alexandra Crafton a living room,living-room,6,photo alexandra crafton a living room,"[1, 2779, 93, 3, 7, 2204, 3160, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_00869.jpg,"galley dark wood floor and brown floor open concept kitchen with an undermount sink, flat-panel cabinets, white cabinets, white backsplash, subway tile backsplash, stainless steel appliances and an island",kitchen,29,galley dark wood floor and brown floor open concept kitchen with an undermount sink flat panel cabinets white cabinets white backsplash subway tile backsplash stainless steel appliances and an island,"[1, 1530, 964, 4154, 1440, 137, 489, 1440, 2609, 798, 2042, 4147, 133, 3912, 3386, 1429, 2699, 536, 4120, 536, 4120, 263, 3621, 3782, 263, 3524, 3555, 174, 137, 133, 1938, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_01697.jpg,Ken Vaughan living room with a standard fireplace and a media wall,living-room,12,ken vaughan living room with a standard fireplace and a media wall,"[1, 2022, 3, 2204, 3160, 4147, 7, 3531, 1407, 137, 7, 2363, 4044, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/home-office/home-office_03360.jpg,Bella Systems - Joanna Janelle built-in desk dark wood floor craft room design,home-office,13,bella systems joanna janelle built in desk dark wood floor craft room design,"[1, 350, 3675, 3, 3, 506, 1858, 1021, 964, 4154, 1440, 892, 3160, 1012, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/bedroom/bedroom_03369.jpg,Jeff Beene master medium tone wood floor and brown floor bedroom with beige walls and no fireplace,bedroom,17,jeff beene master medium tone wood floor and brown floor bedroom with beige walls and no fireplace,"[1, 1970, 3, 2324, 2365, 3809, 4154, 1440, 137, 489, 1440, 337, 4147, 345, 4048, 137, 2550, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_00538.jpg,"dark wood floor living room with a standard fireplace, no tv, gray walls and a stone fireplace",living-room,17,dark wood floor living room with a standard fireplace no tv gray walls and a stone fireplace,"[1, 964, 4154, 1440, 2204, 3160, 4147, 7, 3531, 1407, 2550, 3898, 1629, 4048, 137, 7, 3571, 1407, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
images/kitchen/kitchen_02335.jpg,"galley porcelain tile and gray floor enclosed kitchen with an undermount sink, shaker cabinets, green cabinets, quartz countertops, white backsplash, quartz backsplash, stainless steel appliances, no island and yellow countertops",kitchen,30,galley porcelain tile and gray floor enclosed kitchen with an undermount sink shaker cabinets green cabinets quartz countertops white backsplash quartz backsplash stainless steel appliances no island and yellow countertops,"[1, 1530, 2856, 3782, 137, 1629, 1440, 1226, 2042, 4147, 133, 3912, 3386, 3312, 536, 1634, 536, 2955, 873, 4120, 263, 2955, 263, 3524, 3555, 174, 2550, 1938, 137, 4186, 873, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
images/living-room/living-room_02897.jpg,"This beautifully designed, home offers casual, style with La Jolla indoor/outdoor living. Our talented designers thoughtfully staged this home to show off the many stunning features of this newly constructed home. Our services help luxury homeowners maximize their staging return on investment and helps the home sell for top dollar.",living-room,50,this beautifully designed home offers casual style with la jolla indoor outdoor living our talented designers thoughtfully staged this home to show off the many stunning features of this newly constructed home our services help luxury homeowners maximize their staging return on investment and helps the home sell for top dollar,"[1, 3759, 329, 1013, 1792, 2588, 604, 3610, 4147, 2066, 1995, 1879, 2648, 2204, 2643, 3, 1016, 3769, 3520, 3759, 1792, 3797, 3356, 2584, 3738, 2301, 3608, 1365, 2583, 3759, 2533, 814, 1792, 2643, 3298, 1739, 2258, 1796, 2343, 2]"
